create_at,flight_number,aircraft_type,departure_airport,arrival_airport,flight_date,departure_time,arrival_time,classes,price
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,17/11/2025,05:20,07:30,Eco,1112600
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,17/11/2025,06:00,08:10,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,17/11/2025,06:00,08:10,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,17/11/2025,06:00,08:10,Eco,1112600
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,17/11/2025,06:30,08:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,17/11/2025,06:30,08:40,Deluxe,1922600
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,17/11/2025,06:30,08:40,Eco,1328600
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,17/11/2025,08:10,10:20,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,17/11/2025,08:10,10:20,Deluxe,1922600
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,17/11/2025,08:10,10:20,Eco,1328600
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,17/11/2025,09:30,11:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,17/11/2025,09:30,11:40,Deluxe,1922600
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,17/11/2025,09:30,11:40,Eco,1328600
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,17/11/2025,11:10,13:20,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,17/11/2025,11:10,13:20,Deluxe,1922600
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,17/11/2025,11:10,13:20,Eco,1328600
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,17/11/2025,12:30,14:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,17/11/2025,12:30,14:40,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,17/11/2025,12:30,14:40,Eco,1112600
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,2025-11-23T17:00:00.000Z,05:00,07:10,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,2025-11-23T17:00:00.000Z,05:00,07:10,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,2025-11-23T17:00:00.000Z,05:00,07:10,Eco,1112600
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,2025-11-23T17:00:00.000Z,05:20,07:30,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,2025-11-23T17:00:00.000Z,05:20,07:30,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,2025-11-23T17:00:00.000Z,05:20,07:30,Eco,1112600
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,2025-11-23T17:00:00.000Z,06:00,08:10,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,2025-11-23T17:00:00.000Z,06:00,08:10,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,2025-11-23T17:00:00.000Z,06:00,08:10,Eco,1112600
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,2025-11-23T17:00:00.000Z,06:30,08:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,2025-11-23T17:00:00.000Z,06:30,08:40,Deluxe,1922600
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,2025-11-23T17:00:00.000Z,06:30,08:40,Eco,1328600
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,2025-11-23T17:00:00.000Z,08:10,10:20,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,2025-11-23T17:00:00.000Z,08:10,10:20,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,2025-11-23T17:00:00.000Z,08:10,10:20,Eco,1112600
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,2025-11-23T17:00:00.000Z,09:30,11:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,2025-11-23T17:00:00.000Z,09:30,11:40,Deluxe,1922600
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,2025-11-23T17:00:00.000Z,09:30,11:40,Eco,1328600
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,2025-11-23T17:00:00.000Z,11:10,13:20,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,2025-11-23T17:00:00.000Z,11:10,13:20,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,2025-11-23T17:00:00.000Z,11:10,13:20,Eco,1112600
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,2025-11-23T17:00:00.000Z,12:30,14:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,2025-11-23T17:00:00.000Z,12:30,14:40,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,2025-11-23T17:00:00.000Z,12:30,14:40,Eco,1112600
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,2025-11-24T17:00:00.000Z,05:00,07:10,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,2025-11-24T17:00:00.000Z,05:00,07:10,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,2025-11-24T17:00:00.000Z,05:00,07:10,Eco,1112600
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,2025-11-24T17:00:00.000Z,05:20,07:30,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,2025-11-24T17:00:00.000Z,05:20,07:30,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,2025-11-24T17:00:00.000Z,05:20,07:30,Eco,1112600
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,2025-11-24T17:00:00.000Z,06:00,08:10,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,2025-11-24T17:00:00.000Z,06:00,08:10,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,2025-11-24T17:00:00.000Z,06:00,08:10,Eco,1112600
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,2025-11-24T17:00:00.000Z,06:30,08:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,2025-11-24T17:00:00.000Z,06:30,08:40,Deluxe,1922600
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,2025-11-24T17:00:00.000Z,06:30,08:40,Eco,1328600
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,2025-11-24T17:00:00.000Z,08:10,10:20,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,2025-11-24T17:00:00.000Z,08:10,10:20,Deluxe,2268200
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,2025-11-24T17:00:00.000Z,08:10,10:20,Eco,1674200
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,2025-11-24T17:00:00.000Z,09:30,11:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,2025-11-24T17:00:00.000Z,09:30,11:40,Deluxe,1922600
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,2025-11-24T17:00:00.000Z,09:30,11:40,Eco,1328600
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,2025-11-24T17:00:00.000Z,11:10,13:20,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,2025-11-24T17:00:00.000Z,11:10,13:20,Deluxe,1922600
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,2025-11-24T17:00:00.000Z,11:10,13:20,Eco,1328600
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,2025-11-24T17:00:00.000Z,12:30,14:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,2025-11-24T17:00:00.000Z,12:30,14:40,Deluxe,2138600
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,2025-11-24T17:00:00.000Z,12:30,14:40,Eco,1544600
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,2025-11-25T17:00:00.000Z,05:00,07:10,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,2025-11-25T17:00:00.000Z,05:00,07:10,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,2025-11-25T17:00:00.000Z,05:00,07:10,Eco,1112600
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,2025-11-25T17:00:00.000Z,05:20,07:30,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,2025-11-25T17:00:00.000Z,05:20,07:30,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,2025-11-25T17:00:00.000Z,05:20,07:30,Eco,1112600
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,2025-11-25T17:00:00.000Z,06:00,08:10,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,2025-11-25T17:00:00.000Z,06:00,08:10,Deluxe,3110600
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,2025-11-25T17:00:00.000Z,06:00,08:10,Eco,2516600
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,2025-11-25T17:00:00.000Z,06:30,08:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,2025-11-25T17:00:00.000Z,06:30,08:40,Deluxe,2916200
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,2025-11-25T17:00:00.000Z,06:30,08:40,Eco,2322200
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,2025-11-25T17:00:00.000Z,08:10,10:20,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,2025-11-25T17:00:00.000Z,08:10,10:20,Deluxe,2138600
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,2025-11-25T17:00:00.000Z,08:10,10:20,Eco,1544600
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,2025-11-25T17:00:00.000Z,09:30,11:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,2025-11-25T17:00:00.000Z,09:30,11:40,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,2025-11-25T17:00:00.000Z,09:30,11:40,Eco,1112600
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,2025-11-25T17:00:00.000Z,11:10,13:20,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,2025-11-25T17:00:00.000Z,11:10,13:20,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,2025-11-25T17:00:00.000Z,11:10,13:20,Eco,1112600
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,2025-11-25T17:00:00.000Z,12:30,14:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,2025-11-25T17:00:00.000Z,12:30,14:40,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,2025-11-25T17:00:00.000Z,12:30,14:40,Eco,1112600
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,2025-11-26T17:00:00.000Z,05:00,07:10,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,2025-11-26T17:00:00.000Z,05:00,07:10,Deluxe,1922600
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,2025-11-26T17:00:00.000Z,05:00,07:10,Eco,1328600
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,2025-11-26T17:00:00.000Z,05:20,07:30,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,2025-11-26T17:00:00.000Z,05:20,07:30,Deluxe,2138600
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,2025-11-26T17:00:00.000Z,05:20,07:30,Eco,1544600
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,2025-11-26T17:00:00.000Z,06:00,08:10,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,2025-11-26T17:00:00.000Z,06:00,08:10,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,2025-11-26T17:00:00.000Z,06:00,08:10,Eco,1112600
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,2025-11-26T17:00:00.000Z,06:30,08:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,2025-11-26T17:00:00.000Z,06:30,08:40,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,2025-11-26T17:00:00.000Z,06:30,08:40,Eco,1112600
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,2025-11-26T17:00:00.000Z,08:10,10:20,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,2025-11-26T17:00:00.000Z,08:10,10:20,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,2025-11-26T17:00:00.000Z,08:10,10:20,Eco,1112600
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,2025-11-26T17:00:00.000Z,09:30,11:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,2025-11-26T17:00:00.000Z,09:30,11:40,Deluxe,1922600
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,2025-11-26T17:00:00.000Z,09:30,11:40,Eco,1328600
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,2025-11-26T17:00:00.000Z,11:10,13:20,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,2025-11-26T17:00:00.000Z,11:10,13:20,Deluxe,1922600
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,2025-11-26T17:00:00.000Z,11:10,13:20,Eco,1328600
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,2025-11-26T17:00:00.000Z,12:30,14:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,2025-11-26T17:00:00.000Z,12:30,14:40,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,2025-11-26T17:00:00.000Z,12:30,14:40,Eco,1112600
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,2025-11-27T17:00:00.000Z,05:00,07:10,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,2025-11-27T17:00:00.000Z,05:00,07:10,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,2025-11-27T17:00:00.000Z,05:00,07:10,Eco,1112600
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,2025-11-27T17:00:00.000Z,05:20,07:30,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,2025-11-27T17:00:00.000Z,05:20,07:30,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,2025-11-27T17:00:00.000Z,05:20,07:30,Eco,1112600
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,2025-11-27T17:00:00.000Z,06:00,08:10,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,2025-11-27T17:00:00.000Z,06:00,08:10,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,2025-11-27T17:00:00.000Z,06:00,08:10,Eco,1112600
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,2025-11-27T17:00:00.000Z,06:30,08:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,2025-11-27T17:00:00.000Z,06:30,08:40,Deluxe,1922600
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,2025-11-27T17:00:00.000Z,06:30,08:40,Eco,1328600
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,2025-11-27T17:00:00.000Z,08:10,10:20,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,2025-11-27T17:00:00.000Z,08:10,10:20,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,2025-11-27T17:00:00.000Z,08:10,10:20,Eco,1112600
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,2025-11-27T17:00:00.000Z,09:30,11:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,2025-11-27T17:00:00.000Z,09:30,11:40,Deluxe,2138600
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,2025-11-27T17:00:00.000Z,09:30,11:40,Eco,1544600
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,2025-11-27T17:00:00.000Z,11:10,13:20,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,2025-11-27T17:00:00.000Z,11:10,13:20,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,2025-11-27T17:00:00.000Z,11:10,13:20,Eco,1112600
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,2025-11-27T17:00:00.000Z,12:30,14:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,2025-11-27T17:00:00.000Z,12:30,14:40,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,2025-11-27T17:00:00.000Z,12:30,14:40,Eco,1112600
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,2025-11-28T17:00:00.000Z,05:00,07:10,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,2025-11-28T17:00:00.000Z,05:00,07:10,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,2025-11-28T17:00:00.000Z,05:00,07:10,Eco,1112600
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,2025-11-28T17:00:00.000Z,05:20,07:30,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,2025-11-28T17:00:00.000Z,05:20,07:30,Deluxe,1922600
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,2025-11-28T17:00:00.000Z,05:20,07:30,Eco,1328600
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,2025-11-28T17:00:00.000Z,06:00,08:10,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,2025-11-28T17:00:00.000Z,06:00,08:10,Deluxe,2268200
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,2025-11-28T17:00:00.000Z,06:00,08:10,Eco,1674200
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,2025-11-28T17:00:00.000Z,06:30,08:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,2025-11-28T17:00:00.000Z,06:30,08:40,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,2025-11-28T17:00:00.000Z,06:30,08:40,Eco,1112600
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,2025-11-28T17:00:00.000Z,08:10,10:20,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,2025-11-28T17:00:00.000Z,08:10,10:20,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,2025-11-28T17:00:00.000Z,08:10,10:20,Eco,1112600
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,2025-11-28T17:00:00.000Z,09:30,11:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,2025-11-28T17:00:00.000Z,09:30,11:40,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,2025-11-28T17:00:00.000Z,09:30,11:40,Eco,1112600
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,2025-11-28T17:00:00.000Z,11:10,13:20,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,2025-11-28T17:00:00.000Z,11:10,13:20,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,2025-11-28T17:00:00.000Z,11:10,13:20,Eco,1112600
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,2025-11-28T17:00:00.000Z,12:30,14:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,2025-11-28T17:00:00.000Z,12:30,14:40,Deluxe,1922600
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,2025-11-28T17:00:00.000Z,12:30,14:40,Eco,1328600
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,17/11/2025,05:00,07:10,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,17/11/2025,05:00,07:10,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ194,Airbus A321,SGN,HAN,17/11/2025,05:00,07:10,Eco,1112600
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,17/11/2025,05:20,07:30,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,17/11/2025,05:20,07:30,Deluxe,1922600
2025-06-17T15:24:59.600Z,VJ198,Airbus A321,SGN,HAN,17/11/2025,05:20,07:30,Eco,1328600
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,17/11/2025,06:00,08:10,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,17/11/2025,06:00,08:10,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ120,Airbus A320,SGN,HAN,17/11/2025,06:00,08:10,Eco,1112600
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,17/11/2025,06:30,08:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,17/11/2025,06:30,08:40,Deluxe,1922600
2025-06-17T15:24:59.600Z,VJ122,Airbus A321,SGN,HAN,17/11/2025,06:30,08:40,Eco,1328600
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,17/11/2025,08:10,10:20,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,17/11/2025,08:10,10:20,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ128,Airbus A320,SGN,HAN,17/11/2025,08:10,10:20,Eco,1112600
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,17/11/2025,09:30,11:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,17/11/2025,09:30,11:40,Deluxe,1922600
2025-06-17T15:24:59.600Z,VJ176,Airbus A320,SGN,HAN,17/11/2025,09:30,11:40,Eco,1328600
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,17/11/2025,11:10,13:20,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,17/11/2025,11:10,13:20,Deluxe,1706600
2025-06-17T15:24:59.600Z,VJ132,Airbus A320,SGN,HAN,17/11/2025,11:10,13:20,Eco,1112600
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,17/11/2025,12:30,14:40,Skyboss,3834200
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,17/11/2025,12:30,14:40,Deluxe,1922600
2025-06-17T15:24:59.600Z,VJ134,Airbus A320,SGN,HAN,17/11/2025,12:30,14:40,Eco,1328600
2025-06-17T15:53:48.969Z,VJ194,Airbus A321,SGN,HAN,2025-12-16T17:00:00.000Z,05:00,07:10,Skyboss,3834200
2025-06-17T15:53:48.969Z,VJ194,Airbus A321,SGN,HAN,2025-12-16T17:00:00.000Z,05:00,07:10,Deluxe,1706600
2025-06-17T15:53:48.969Z,VJ194,Airbus A321,SGN,HAN,2025-12-16T17:00:00.000Z,05:00,07:10,Eco,1112600
2025-06-17T15:53:48.969Z,VJ198,Airbus A321,SGN,HAN,2025-12-16T17:00:00.000Z,05:20,07:30,Skyboss,3834200
2025-06-17T15:53:48.969Z,VJ198,Airbus A321,SGN,HAN,2025-12-16T17:00:00.000Z,05:20,07:30,Deluxe,1706600
2025-06-17T15:53:48.969Z,VJ198,Airbus A321,SGN,HAN,2025-12-16T17:00:00.000Z,05:20,07:30,Eco,1112600
2025-06-17T15:53:48.969Z,VJ120,Airbus A320,SGN,HAN,2025-12-16T17:00:00.000Z,06:00,08:10,Skyboss,3834200
2025-06-17T15:53:48.969Z,VJ120,Airbus A320,SGN,HAN,2025-12-16T17:00:00.000Z,06:00,08:10,Deluxe,2916200
2025-06-17T15:53:48.969Z,VJ120,Airbus A320,SGN,HAN,2025-12-16T17:00:00.000Z,06:00,08:10,Eco,2322200
2025-06-17T15:53:48.969Z,VJ122,Airbus A321,SGN,HAN,2025-12-16T17:00:00.000Z,06:30,08:40,Skyboss,3834200
2025-06-17T15:53:48.969Z,VJ122,Airbus A321,SGN,HAN,2025-12-16T17:00:00.000Z,06:30,08:40,Deluxe,2732600
2025-06-17T15:53:48.969Z,VJ122,Airbus A321,SGN,HAN,2025-12-16T17:00:00.000Z,06:30,08:40,Eco,2138600
2025-06-17T15:53:48.969Z,VJ128,Airbus A320,SGN,HAN,2025-12-16T17:00:00.000Z,08:10,10:20,Skyboss,3834200
2025-06-17T15:53:48.969Z,VJ128,Airbus A320,SGN,HAN,2025-12-16T17:00:00.000Z,08:10,10:20,Deluxe,2138600
