created_at,flight_number,aircraft_type,departure_airport,arrival_airport,flight_date,departure_time,arrival_time,classes,price
2025-07-16T15:42:24.246Z,VN7228,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:20,00:25,Economy Classic (L),2886000,1,0,0
2025-07-16T15:42:24.246Z,VN7234,Airbus A320-100/200,SGN,HAN,2025-07-19T00:00:00.000Z,22:45,00:50,Economy Classic (L),2886000,1,0,0
2025-07-16T15:42:24.246Z,VN270,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,23:00,01:05,Economy Classic (L),2886000,1,0,0
2025-07-16T15:42:24.246Z,VN6002,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,04:55,07:05,Economy Classic (K),3113000,1,0,0
2025-07-16T15:42:24.246Z,VN206,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,06:00,08:05,Economy Classic (K),3113000,1,0,0
2025-07-16T15:42:24.246Z,VN7204,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,06:30,08:35,Economy Classic (K),3113000,1,0,0
2025-07-16T15:42:24.246Z,VN240,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:05,Economy Classic (K),3113000,1,0,0
2025-07-16T15:42:24.246Z,VN6014,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:10,Economy Classic (K),3113000,1,0,0
2025-07-16T15:42:24.246Z,VN208,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,08:00,10:05,Economy Classic (K),3113000,1,0,0
2025-07-16T15:42:24.246Z,VN254,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,17:00,19:10,Economy Classic (K),3113000,1,0,0
2025-07-16T15:42:24.246Z,VN218,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,18:00,20:05,Economy Classic (K),3113000,1,0,0
2025-07-16T15:42:24.246Z,VN258,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,19:00,21:05,Economy Classic (K),3113000,1,0,0
2025-07-16T15:42:24.246Z,VN262,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,19:35,21:40,Economy Classic (K),3113000,1,0,0
2025-07-16T15:42:24.246Z,VN220,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,20:00,22:05,Economy Classic (K),3113000,1,0,0
2025-07-16T15:42:24.246Z,VN256,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,20:30,22:35,Economy Classic (K),3113000,1,0,0
2025-07-16T15:42:24.246Z,VN260,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,21:50,23:55,Economy Classic (K),3113000,1,0,0
2025-07-16T15:42:24.246Z,VN224,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:00,00:05,Economy Classic (K),3113000,1,0,0
2025-07-16T15:42:24.246Z,VN7228,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:20,00:25,Economy Classic (K),3113000,1,0,0
2025-07-16T15:42:24.246Z,VN7234,Airbus A320-100/200,SGN,HAN,2025-07-19T00:00:00.000Z,22:45,00:50,Economy Classic (K),3113000,1,0,0
2025-07-16T15:42:24.246Z,VN270,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,23:00,01:05,Economy Classic (K),3113000,1,0,0
2025-07-16T15:42:24.246Z,QH202,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,05:25,07:35,EconomyFlex (B),3118000,1,0,0
2025-07-16T15:42:24.246Z,QH204,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,07:35,09:45,EconomyFlex (B),3118000,1,0,0
2025-07-16T15:42:24.246Z,QH228,Airbus A320-100/200,SGN,HAN,2025-07-19T00:00:00.000Z,11:00,13:10,EconomyFlex (B),3118000,1,0,0
2025-07-16T15:42:24.246Z,QH224,Boeing 737 All Series Passenger,SGN,HAN,2025-07-19T00:00:00.000Z,11:15,13:25,EconomyFlex (B),3118000,1,0,0
2025-07-16T15:42:24.246Z,QH254,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,15:45,17:55,EconomyFlex (B),3118000,1,0,0
2025-07-16T15:42:24.246Z,QH268,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,19:15,21:25,EconomyFlex (B),3118000,1,0,0
2025-07-16T15:42:24.246Z,QH272,Boeing 737 All Series Passenger,SGN,HAN,2025-07-19T00:00:00.000Z,20:50,23:00,EconomyFlex (B),3118000,1,0,0
2025-07-16T15:42:24.246Z,QH284,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,21:30,23:40,EconomyFlex (B),3118000,1,0,0
2025-07-16T15:42:24.246Z,VN6002,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,04:55,07:05,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN206,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,06:00,08:05,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN7204,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,06:30,08:35,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN240,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:05,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN6014,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:10,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN208,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,08:00,10:05,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN7230,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,09:30,11:35,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN210,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,10:00,12:05,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN246,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,11:00,13:05,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN7232,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,15:30,17:35,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN216,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,16:00,18:05,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN252,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,16:40,18:45,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN254,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,17:00,19:10,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN218,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,18:00,20:05,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN258,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,19:00,21:05,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN262,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,19:35,21:40,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN220,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,20:00,22:05,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN256,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,20:30,22:35,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN260,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,21:50,23:55,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN224,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:00,00:05,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN7228,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:20,00:25,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN7234,Airbus A320-100/200,SGN,HAN,2025-07-19T00:00:00.000Z,22:45,00:50,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN270,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,23:00,01:05,Economy Classic (H),3340000,1,0,0
2025-07-16T15:42:24.246Z,VN6002,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,04:55,07:05,Economy Flex (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN206,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,06:00,08:05,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN7204,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,06:30,08:35,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN240,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:05,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN6014,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:10,Economy Flex (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN208,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,08:00,10:05,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN244,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,09:00,11:05,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN7230,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,09:30,11:35,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN210,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,10:00,12:05,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN246,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,11:00,13:05,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN212,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,12:15,14:20,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN248,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,13:00,15:05,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN214,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,14:00,16:05,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN7232,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,15:30,17:35,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN216,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,16:00,18:05,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN252,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,16:40,18:45,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN254,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,17:00,19:10,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN218,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,18:00,20:05,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN258,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,19:00,21:05,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN262,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,19:35,21:40,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN220,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,20:00,22:05,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN256,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,20:30,22:35,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN260,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,21:50,23:55,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN224,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:00,00:05,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN7228,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:20,00:25,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN7234,Airbus A320-100/200,SGN,HAN,2025-07-19T00:00:00.000Z,22:45,00:50,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN270,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,23:00,01:05,Economy Classic (S),3545000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Economy Lite (Q),3638000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Economy Lite (Q),3638000,1,0,0
2025-07-16T15:42:24.246Z,VN6002,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,04:55,07:05,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN206,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,06:00,08:05,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN7204,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,06:30,08:35,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN240,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:05,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN6014,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:10,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN208,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,08:00,10:05,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN244,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,09:00,11:05,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN7230,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,09:30,11:35,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN210,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,10:00,12:05,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN246,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,11:00,13:05,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN212,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,12:15,14:20,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN248,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,13:00,15:05,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN214,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,14:00,16:05,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN7232,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,15:30,17:35,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN216,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,16:00,18:05,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN252,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,16:40,18:45,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN254,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,17:00,19:10,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN218,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,18:00,20:05,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN258,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,19:00,21:05,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN262,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,19:35,21:40,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN220,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,20:00,22:05,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN256,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,20:30,22:35,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN260,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,21:50,23:55,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN224,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:00,00:05,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN7228,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:20,00:25,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN7234,Airbus A320-100/200,SGN,HAN,2025-07-19T00:00:00.000Z,22:45,00:50,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN270,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,23:00,01:05,Economy Flex (M),3718000,1,0,0
2025-07-16T15:42:24.246Z,VN6002,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,04:55,07:05,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN206,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,06:00,08:05,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN7204,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,06:30,08:35,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN240,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:05,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN6014,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:10,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN208,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,08:00,10:05,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN244,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,09:00,11:05,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN7230,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,09:30,11:35,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN210,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,10:00,12:05,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN246,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,11:00,13:05,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN212,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,12:15,14:20,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN248,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,13:00,15:05,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN214,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,14:00,16:05,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN7232,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,15:30,17:35,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN216,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,16:00,18:05,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN252,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,16:40,18:45,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN254,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,17:00,19:10,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN218,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,18:00,20:05,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN258,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,19:00,21:05,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN262,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,19:35,21:40,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN220,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,20:00,22:05,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN256,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,20:30,22:35,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN260,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,21:50,23:55,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN224,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:00,00:05,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN7228,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:20,00:25,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN7234,Airbus A320-100/200,SGN,HAN,2025-07-19T00:00:00.000Z,22:45,00:50,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VN270,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,23:00,01:05,Economy Flex (B),3791000,1,0,0
2025-07-16T15:42:24.246Z,VU740,AIRBUS A321,SGN,HAN,2025-07-19T00:00:00.000Z,07:15,09:15,PREMIUM (W),3841000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Economy Classic (L),3951000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Economy Classic (L),3951000,1,0,0
2025-07-16T15:42:24.246Z,VN6002,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,04:55,07:05,(I),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN206,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,06:00,08:05,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN7204,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,06:30,08:35,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN240,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,07:00,09:05,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN208,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,08:00,10:05,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN244,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,09:00,11:05,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN7230,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,09:30,11:35,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN210,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,10:00,12:05,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN246,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,11:00,13:05,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN212,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,12:15,14:20,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN248,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,13:00,15:05,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN214,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,14:00,16:05,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN250,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,15:00,17:05,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN7232,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,15:30,17:35,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN216,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,16:00,18:05,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN252,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,16:40,18:45,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN254,Airbus A350-900,SGN,HAN,2025-07-19T00:00:00.000Z,17:00,19:10,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN218,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,18:00,20:05,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN258,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,19:00,21:05,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN262,Airbus 350,SGN,HAN,2025-07-19T00:00:00.000Z,19:35,21:40,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN220,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,20:00,22:05,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN256,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,20:30,22:35,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN260,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,21:50,23:55,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN260,Boeing 787,SGN,HAN,2025-07-19T00:00:00.000Z,21:50,23:55,Business Classic (I),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN224,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:00,00:05,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN224,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:00,00:05,Business Classic (I),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN7228,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,22:20,00:25,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN7234,Airbus A320-100/200,SGN,HAN,2025-07-19T00:00:00.000Z,22:45,00:50,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN270,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,23:00,01:05,Premium Economy Classic (U),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN270,Airbus A321,SGN,HAN,2025-07-19T00:00:00.000Z,23:00,01:05,Business Classic (I),4007000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Economy Classic (K),4199000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Economy Classic (K),4199000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Economy Classic (H),4437000,1,0,0
2025-07-16T15:42:24.246Z,VN7134,Airbus A321,SGN,DAD,2025-07-19T00:00:00.000Z,21:40,22:55,Economy Classic (H),4437000,1,0,0
